String,Order,Type,Importance
ZIXZIZ,4,XZZZ,0.872033620104185
IZXZIZ,4,XZZZ,0.7737248876510694
IIXIZZ,3,XZZ,0.7032736309474357
ZZXIZZ,5,XZZZZ,0.6250674361221293
IIZXZI,3,XZZ,0.6088170765678613
IZXZZZ,5,XZZZZ,0.6043471681095467
ZIXZZZ,5,XZZZZ,0.5896316717046857
XXZXXX,6,XXXXXZ,0.5817685402126325
IZIZXZ,4,XZZZ,0.5814707003923372
ZIIZXZ,4,XZZZ,0.5730109015323432
ZIIXIZ,3,XZZ,0.5625899826214572
IYYZZI,4,YYZZ,0.5360816444691172
IIZZZX,4,XZZZ,0.5193385053866372
YXZYZX,6,XXYYZZ,0.5178848830087734
ZZIYIY,4,YYZZ,0.5177168073402557
IZIXIZ,3,XZZ,0.5127193268367399
ZZYYIZ,5,YYZZZ,0.5081911359024487
IYYIZX,4,XYYZ,0.5053860376390419
IIXXIZ,3,XXZ,0.5052982285733528
IIIIII,0,,0.5013034252057501
ZIXIZI,3,XZZ,0.4976748346576843
IIZIXI,2,XZ,0.4926840719796195
ZZZXZI,5,XZZZZ,0.4897483192304221
XXIYXY,5,XXXYY,0.48650728780791996
ZZXZZI,5,XZZZZ,0.48462244541692445
ZZIZZX,5,XZZZZ,0.47757028015948827
IIXZZI,3,XZZ,0.47449822149848225
IIXZII,2,XZ,0.4727587046749503
XYIYZX,5,XXYYZ,0.470556317040892
IIIZZX,3,XZZ,0.4604743611565815
XYZYZX,6,XXYYZZ,0.4572461736555815
ZZZIXI,4,XZZZ,0.4567572671153751
ZZZIXZ,5,XZZZZ,0.44832200726955956
YYIXXX,5,XXXYY,0.4461353917708687
IXZYYZ,5,XYYZZ,0.44104131615572223
ZZZYIY,5,YYZZZ,0.44099466202905524
ZIIZXI,3,XZZ,0.4406242313541177
ZIIYIY,3,YYZ,0.440191019894961
ZZIXIZ,4,XZZZ,0.4395090540509161
IZZYIY,4,YYZZ,0.43666328452084874
XXXYZY,6,XXXYYZ,0.4341189725686903
YZYZIX,5,XYYZZ,0.4322052906504523
XXIZYY,5,XXYYZ,0.4291518692425732
IIIYIY,2,YY,0.427764850139611
ZIZXXX,5,XXXZZ,0.4224847250566422
YXYIZX,5,XXYYZ,0.42067587091084685
YYZXXX,6,XXXYYZ,0.42060623388106033
XIIXII,2,XX,0.4177264002100842
IZYIXY,4,XYYZ,0.4157889210011672
ZZZZXZ,6,XZZZZZ,0.4052467032940719
XYYIZX,5,XXYYZ,0.40371302298019324
ZIXIII,2,XZ,0.40227427691465734
XZIIZX,4,XXZZ,0.4016632376444062
IZXIII,2,XZ,0.40070274731596256
ZIZIZX,4,XZZZ,0.40067797132934313
ZYXIYX,5,XXYYZ,0.4005976100735698
XYIZYX,5,XXYYZ,0.3985070032752835
XIXIIX,3,XXX,0.39829115540852444
IZIIXI,2,XZ,0.3978508926244908
YYZIXI,4,XYYZ,0.39615712352626725
IZZXXX,5,XXXZZ,0.39577300219076256
YZIYII,3,YYZ,0.39484533299198865
IZYYZZ,5,YYZZZ,0.39432070484799003
IZYIYI,3,YYZ,0.39418719160553645
XXZYIY,5,XXYYZ,0.39138302677188525
IZIXXX,4,XXXZ,0.38988604858609843
IIIYYI,2,YY,0.38847359663628767
IIZZXI,3,XZZ,0.3877211722375878
ZXIZYY,5,XYYZZ,0.38566696193245203
IIZZXX,4,XXZZ,0.384689252853061
ZZZYYZ,6,YYZZZZ,0.384631672481018
IIIXIX,2,XX,0.38462081111756813
XIIIYY,3,XYY,0.3834381468857417
IZYZZY,5,YYZZZ,0.3825308674723155
IZZXYY,5,XYYZZ,0.38049738228626473
ZIZYIY,4,YYZZ,0.37935243218464965
IZIXZX,4,XXZZ,0.37927719534752746
YXIYZX,5,XXYYZ,0.3763933846561458
IZYIYX,4,XYYZ,0.37540983755249263
ZIYIYI,3,YYZ,0.372919512628198
YYZXIX,5,XXYYZ,0.3716958535977532
ZZZZXI,5,XZZZZ,0.3713415269364614
YZIYIZ,4,YYZZ,0.37017900146710253
ZXXIZI,4,XXZZ,0.3698340357461923
ZZIIXZ,4,XZZZ,0.36816464815671945
ZIZXYY,5,XYYZZ,0.3662145409750281
XIIXIZ,3,XXZ,0.36598906074898707
IXYXIY,4,XXYY,0.3645106532156473
YZIIYI,3,YYZ,0.3635450780257786
XYIIYZ,4,XYYZ,0.360256462677713
XYXXIY,5,XXXYY,0.3579730161847208
YXIYXI,4,XXYY,0.3572384351400508
YYXYZY,6,XYYYYZ,0.3561810368660133
IIZZYY,4,YYZZ,0.3561469121436281
XYZXZY,6,XXYYZZ,0.3545147178518614
IIIXIZ,2,XZ,0.3544927468480855
XYZZYX,6,XXYYZZ,0.35400196123617156
IZIZYY,4,YYZZ,0.35352924662335455
IZXIZI,3,XZZ,0.3520324296090732
ZZZZXX,6,XXZZZZ,0.3516797644768175
XYZYXI,5,XXYYZ,0.3512587175912857
IIIIXX,2,XX,0.35070193620812273
YXZZYX,6,XXYYZZ,0.3502844910614334
IZZXZX,5,XXZZZ,0.35013926459997136
YXXXIY,5,XXXYY,0.34978258593509576
IXIYYZ,4,XYYZ,0.3493065242348429
ZIIIXI,2,XZ,0.34745245115359097
ZXZYYI,5,XYYZZ,0.34674821613265583
ZZXIIZ,4,XZZZ,0.34621315361287053
IIZIXZ,3,XZZ,0.34513549058878507
IIIIXZ,2,XZ,0.34504982341210383
ZZXZII,4,XZZZ,0.34477621652220425
XIIXIX,3,XXX,0.3445871719772453
YZXZIY,5,XYYZZ,0.34434159222038335
ZIIXXX,4,XXXZ,0.34373441706966373
IIZYIY,3,YYZ,0.343448530987902
XYIZIY,4,XYYZ,0.3428364713371581
YXIZYX,5,XXYYZ,0.341892140950964
XXIXXX,5,XXXXX,0.3417883995236502
XZIXXZ,5,XXXZZ,0.3406845635335778
IYIXIY,3,XYY,0.34032977321668956
XIXIYY,4,XXYY,0.3401753289775642
YYZIIX,4,XYYZ,0.3390357179044463
ZXIZXX,5,XXXZZ,0.33786291575188315
ZIZXZX,5,XXZZZ,0.33602475528908393
ZXYYZX,6,XXYYZZ,0.335656206170584
IIZZXZ,4,XZZZ,0.3355309735560752
YXYIZI,4,XYYZ,0.33548998656803986
XZXIZI,4,XXZZ,0.33439011954531755
YXIZIY,4,XYYZ,0.33419396969904297
IIIXZX,3,XXZ,0.3341440696709598
YYZXYY,6,XYYYYZ,0.33381088603862247
IXIXXZ,4,XXXZ,0.33201290981178555
YYIZZX,5,XYYZZ,0.33086507170379464
YZYIZX,5,XYYZZ,0.3307272664939226
IIIXII,1,X,0.3305342000008366
IZXXZI,4,XXZZ,0.3301950556305241
IZIYIY,3,YYZ,0.32888406113138957
YZIIXY,4,XYYZ,0.32727300608425697
XIIIXI,2,XX,0.32702417799970424
ZIYIYX,4,XYYZ,0.3269508838762408
IIXIIZ,2,XZ,0.3263650047517427
YZYZXI,5,XYYZZ,0.32628656420883284
XIZIXX,4,XXXZ,0.326150382540073
XZZIXX,5,XXXZZ,0.3227369268077055
XZYZZY,6,XYYZZZ,0.32161943724921677
ZIYYZZ,5,YYZZZ,0.3214720158805883
YZIIIY,3,YYZ,0.3214455594876147
ZZZZZX,6,XZZZZZ,0.32102725364578966
ZZIZXZ,5,XZZZZ,0.3209952188781535
ZYXXIY,5,XXYYZ,0.3194036187610139
YZIZIY,4,YYZZ,0.31922705425914083
IZZIZI,3,ZZZ,0.3183227587196549
ZZYXZY,6,XYYZZZ,0.31665272851507914
IIZYYI,3,YYZ,0.3157397526807517
IZXXZX,5,XXXZZ,0.31340240068855335
IIZYYZ,4,YYZZ,0.31286774426840563
ZZYYII,4,YYZZ,0.3123606436546647
ZZYZXY,6,XYYZZZ,0.31000080725629786
YYIZYY,5,YYYYZ,0.3097508536345639
XXZXYY,6,XXXYYZ,0.30939660663049634
YYIYXY,5,XYYYY,0.30932271907855663
ZIZIZI,3,ZZZ,0.30930440845779866
XZIXZZ,5,XXZZZ,0.3085738916187874
YZYIIZ,4,YYZZ,0.3076130984828037
ZIYXIY,4,XYYZ,0.30729856667988736
YIYIZX,4,XYYZ,0.3067458820175705
YXZZIY,5,XYYZZ,0.30556759448940374
ZZIIXX,4,XXZZ,0.3051537131713576
IXZXXZ,5,XXXZZ,0.30420021512097484
IIIZXZ,3,XZZ,0.30276363562963593
IXYYXI,4,XXYY,0.30251193946128085
XZIZZX,5,XXZZZ,0.3011643525657302
XIYXZY,5,XXYYZ,0.3011184943602803
IYXXIY,4,XXYY,0.301070465476317
ZXYZZY,6,XYYZZZ,0.30039035425378524
ZZZZYY,6,YYZZZZ,0.3002973840425617
XXZYYX,6,XXXYYZ,0.3002267914012236
YYZYIY,5,YYYYZ,0.29988728254332947
YIXYIZ,4,XYYZ,0.29976351113698213
ZXIYZY,5,XYYZZ,0.2994484567209216
IIYYIZ,3,YYZ,0.29921454986745816
ZIZZXZ,5,XZZZZ,0.2983883527909909
IIIYXY,3,XYY,0.29778424425477673
YXYXZX,6,XXXYYZ,0.2967882104352951
YXXZIY,5,XXYYZ,0.29515770087125703
XYIYII,3,XYY,0.29474761520183823
ZXXZZI,5,XXZZZ,0.29466903437309533
XZZZYY,6,XYYZZZ,0.29449588538258825
XYZZIY,5,XYYZZ,0.29444305318535263
YXIXXY,5,XXXYY,0.29423421663022775
XXIZZZ,5,XXZZZ,0.2941170068853884
IZZIZX,4,XZZZ,0.2939329595092543
IZIZXI,3,XZZ,0.29256257695834725
IZZYXY,5,XYYZZ,0.29221850452430875
XIIIII,1,X,0.29190686911834973
ZZYYZZ,6,YYZZZZ,0.29176195297816293
IXXXIX,4,XXXX,0.2916198235591917
IIXIZX,3,XXZ,0.29024290645692197
ZZXZIZ,5,XZZZZ,0.29019802360280356
XXZIIX,4,XXXZ,0.2875036391239628
ZIXXZI,4,XXZZ,0.28525405559412625
ZIXXZX,5,XXXZZ,0.2852093521789928
XXZYYZ,6,XXYYZZ,0.2846733878077018
ZXXZZX,6,XXXZZZ,0.2845228372694237
IXZXIZ,4,XXZZ,0.28407782604279763
XIYYII,3,XYY,0.28338952680172863
XYIYXI,4,XXYY,0.28295100102370585
XYXZIY,5,XXYYZ,0.28244229198482335
IYZXYZ,5,XYYZZ,0.28238894316442203
IXXYIY,4,XXYY,0.2817480801332302
ZYYZZI,5,YYZZZ,0.28099853107653544
IYXZYI,4,XYYZ,0.27997605266596565
IXXIZX,4,XXXZ,0.2795335070898252
ZIZZYY,5,YYZZZ,0.27944346409993404
IIZIXX,3,XXZ,0.2787835407746646
YXZXYX,6,XXXYYZ,0.27810765018919903
XYZXYZ,6,XXYYZZ,0.27768964878297003
IYIIYI,2,YY,0.2774614630482611
XIIXXX,4,XXXX,0.2774076077208201
ZIZYXY,5,XYYZZ,0.27710771051106026
IZZYYZ,5,YYZZZ,0.27617876036814126
YYYYZZ,6,YYYYZZ,0.27610942228415536
IZZIXZ,4,XZZZ,0.27596557238485314
IZZZXZ,5,XZZZZ,0.27508050612139323
ZIZIXZ,4,XZZZ,0.2749492980977136
XZYXYZ,6,XXYYZZ,0.27470939949424356
ZYYYIY,5,YYYYZ,0.27334383911776033
XXZIXI,4,XXXZ,0.2730577951039309
IIYYII,2,YY,0.2730080287386155
IIIZXI,2,XZ,0.2721921733949729
ZZIXIX,4,XXZZ,0.2717413197749407
YYZYYZ,6,YYYYZZ,0.2712000813429285
ZIZZZX,5,XZZZZ,0.2709133216160288
XIIIXX,3,XXX,0.27033972427329
IXIXZZ,4,XXZZ,0.2689505563830492
IYIYIZ,3,YYZ,0.2689390906682726
XIZIZX,4,XXZZ,0.26880969187902526
YIZIYZ,4,YYZZ,0.2683026685118007
IXYIXY,4,XXYY,0.26814270380413696
IXYZXY,5,XXYYZ,0.26805204389460374
IXYZYZ,5,XYYZZ,0.26770961949323535
ZZXIZI,4,XZZZ,0.2668576945153408
IIYXZY,4,XYYZ,0.26647183913564987
XYYIZI,4,XYYZ,0.26635440571289737
XZXXZX,6,XXXXZZ,0.26606010028713745
ZXIYYI,4,XYYZ,0.26578960974110677
IIYYIX,3,XYY,0.2655881009739255
YZXZXY,6,XXYYZZ,0.2655285101810347
ZZXXIZ,5,XXZZZ,0.26545777117714986
ZXZZYY,6,XYYZZZ,0.26478561477194124
YYZIII,3,YYZ,0.26472438304956697
XYXYZI,5,XXYYZ,0.2646387999525615
XYYXZX,6,XXXYYZ,0.2631263247828689
YIIIIY,2,YY,0.26288734192397406
XYZXXY,6,XXXYYZ,0.26248374947963093
YXIYII,3,XYY,0.2622649675761399
ZZYYIX,5,XYYZZ,0.26186676528309544
IYYXZI,4,XYYZ,0.2617668868718446
IZZZZX,5,XZZZZ,0.2613893237294261
YIIIXY,3,XYY,0.2590212071618583
IZIXZI,3,XZZ,0.25880862615383754
XIXXIZ,4,XXXZ,0.25875606025922343
XZXZZX,6,XXXZZZ,0.2583799488236501
XZIIYY,4,XYYZ,0.25835478755036495
YXZYXI,5,XXYYZ,0.25804853657163873
IIXXZZ,4,XXZZ,0.25793245106529195
ZZXYYI,5,XYYZZ,0.2578854628883012
IIZYXY,4,XYYZ,0.2577975843804899
IXIXZI,3,XXZ,0.25734718092759706
ZXYXZY,6,XXYYZZ,0.25711078271396187
IIXYYI,3,XYY,0.2569939413933852
ZZIYYI,4,YYZZ,0.2564532590411299
XIXYXY,5,XXXYY,0.2556140554476656
ZIIXZX,4,XXZZ,0.25549313681639413
IYXXZY,5,XXYYZ,0.25510921868867387
ZIYZYI,4,YYZZ,0.2548273093050688
XXIZZX,5,XXXZZ,0.25378562173492636
YZZIYX,5,XYYZZ,0.2535878668995685
YZIYIX,4,XYYZ,0.25326224076981596
XIYYXI,4,XXYY,0.25300556890513626
ZIIIII,1,Z,0.25237084271374705
XZXXZI,5,XXXZZ,0.2521940476299439
ZXYXYX,6,XXXYYZ,0.2515251416041948
IYZYXZ,5,XYYZZ,0.2513740867870864
YZXZZY,6,XYYZZZ,0.2507136480568485
XZYIIY,4,XYYZ,0.24994481106786134
YXIYIZ,4,XYYZ,0.2497079115807768
ZXXIZX,5,XXXZZ,0.24964947605464338
ZIIXYY,4,XYYZ,0.24964026828755537
XZIXYY,5,XXYYZ,0.2495120088964217
YYXXZZ,6,XXYYZZ,0.2488296670419347
YIXZXY,5,XXYYZ,0.24880022179054567
ZZIXII,3,XZZ,0.24839413389564424
IZIXYY,4,XYYZ,0.24810700652049678
YIYXXX,5,XXXYY,0.24783981020178192
XXIZIX,4,XXXZ,0.24756174452410581
IZIXXZ,4,XXZZ,0.24694622141944136
XIIXXI,3,XXX,0.2469155125987621
IYZZYZ,5,YYZZZ,0.24603596504791453
XYIZYZ,5,XYYZZ,0.24595650749298936
YIIZXY,4,XYYZ,0.2458430795361882
IXXXXZ,5,XXXXZ,0.24564708261088258
XIXZXI,4,XXXZ,0.24538734065886333
YIIYXI,3,XYY,0.245385539154394
IIIXZI,2,XZ,0.245292487548869
YXYXYY,6,XXYYYY,0.2452051582336659
XZZZZZ,6,XZZZZZ,0.24478443025544322
XXIXIX,4,XXXX,0.24400097368290816
ZXXXZI,5,XXXZZ,0.24376959708042817
ZYIIYZ,4,YYZZ,0.2437628172713931
IIYZXY,4,XYYZ,0.2435669812833315
XXIZZI,4,XXZZ,0.2425563533595021
ZZYYZI,5,YYZZZ,0.24240144932904464
YYIIZI,3,YYZ,0.24175613037934338
YZYZZX,6,XYYZZZ,0.24149416264902956
IXYIYX,4,XXYY,0.2414676497107089
IYYZIZ,4,YYZZ,0.24120388599222217
YXIIYZ,4,XYYZ,0.24078523334013346
XXYYZZ,6,XXYYZZ,0.24077167293424653
XYYXYY,6,XXYYYY,0.24001656326455761
XXZXIX,5,XXXXZ,0.23901670536628994
YIZYZZ,5,YYZZZ,0.2389434141090617
XXXXZZ,6,XXXXZZ,0.23864569517135212
IYXIIY,3,XYY,0.23731919381041006
ZZIYXY,5,XYYZZ,0.23700852988372914
ZZYZZY,6,YYZZZZ,0.23629628011455736
IXZYXY,5,XXYYZ,0.23625041781423967
XXZIII,3,XXZ,0.2362373587335506
XXZZXZ,6,XXXZZZ,0.23610930009425307
ZXXYZY,6,XXYYZZ,0.23451174615159343
YIYXXI,4,XXYY,0.23412421231900785
ZZZYYI,5,YYZZZ,0.23368400794758395
ZIIZYY,4,YYZZ,0.23358809845314363
YYZZZI,5,YYZZZ,0.23256798768256806
ZZZXIX,5,XXZZZ,0.232521834816884
IXXIZI,3,XXZ,0.23174699568027363
IZXZYY,5,XYYZZ,0.23150898790678268
ZYYIZX,5,XYYZZ,0.23145690956252207
IYYIZI,3,YYZ,0.23114783787513524
XIXZXZ,5,XXXZZ,0.23066518389894572
XZXZZZ,6,XXZZZZ,0.23037745480724775
YZIIZY,4,YYZZ,0.23026660286440429
ZZXYYX,6,XXYYZZ,0.2293622703671786
YIZYYY,5,YYYYZ,0.22893040167286038
XIZZZX,5,XXZZZ,0.2283362643732932
IIXYZY,4,XYYZ,0.227687746402649
YYYYIX,5,XYYYY,0.22766059822645643
XIXXZI,4,XXXZ,0.22760138648246384
IXYZIY,4,XYYZ,0.2271641269941265
ZIYYZX,5,XYYZZ,0.22686193669846355
XIXIXX,4,XXXX,0.22681760409919302
IIXZZX,4,XXZZ,0.22663058870516947
YIIYIZ,3,YYZ,0.22650787902673242
IYXZYZ,5,XYYZZ,0.22616079366649458
YXZYII,4,XYYZ,0.22597137482067445
IIXIZI,2,XZ,0.22593281540400706
IXIIYY,3,XYY,0.2252960076811458
YIZIYX,4,XYYZ,0.225203228205861
IXXIIX,3,XXX,0.22475417200870315
XIYZXY,5,XXYYZ,0.22443918200342095
ZXYXIY,5,XXYYZ,0.224346943196559
ZIXZZX,5,XXZZZ,0.22291951589061912
XXYYIX,5,XXXYY,0.22286878775579855
XZIXII,3,XXZ,0.22267255466032665
IZIXXI,3,XXZ,0.22243429779825644
XXIYZY,5,XXYYZ,0.22230810218900424
YXXYZI,5,XXYYZ,0.22218055068017256
XZZIIZ,4,XZZZ,0.22213393691280486
IZXIZX,4,XXZZ,0.22197044879362335
IYXIZY,4,XYYZ,0.2219664392568569
ZYYYYZ,6,YYYYZZ,0.22189701897077674
ZIZYYZ,5,YYZZZ,0.22176757934275002
YZYZII,4,YYZZ,0.22127300412897397
IYXIYZ,4,XYYZ,0.22077687865648435
ZYXIXY,5,XXYYZ,0.22050569049042557
IZYXIY,4,XYYZ,0.22038133047984712
YIYIII,2,YY,0.2193547515101626
ZXXXXZ,6,XXXXZZ,0.21919875131511218
XXIYYZ,5,XXYYZ,0.21902375327304607
ZXYYYY,6,XYYYYZ,0.21900892525704022
XYYYYX,6,XXYYYY,0.21864490985399704
IYXXYI,4,XXYY,0.21823794610610878
XIXIZX,4,XXXZ,0.21807304001749814
ZYIIXY,4,XYYZ,0.21784709712504344
XXZXXI,5,XXXXZ,0.21778647996730055
YXIIYX,4,XXYY,0.21755505922854343
YZZIYI,4,YYZZ,0.21748417104962237
YYIZIX,4,XYYZ,0.21701256535973593
YIXZYZ,5,XYYZZ,0.2166812498148889
XIXZZX,5,XXXZZ,0.21652173051790422
XYIZYI,4,XYYZ,0.216076996416919
YZYYXY,6,XYYYYZ,0.21593755034874607
XYIXXY,5,XXXYY,0.21581038901084085
ZIYYIX,4,XYYZ,0.2155099861231123
XIZXYY,5,XXYYZ,0.21548133942160747
ZYIYYY,5,YYYYZ,0.2154409633966502
ZXZYZY,6,XYYZZZ,0.2153528134753214
YYIXZX,5,XXYYZ,0.21452095584168082
XYXXZY,6,XXXYYZ,0.21447069658374138
IZIIIX,2,XZ,0.21438327720703668
XIXIII,2,XX,0.2139321335747614
XIYYZX,5,XXYYZ,0.21391145012164567
XZZZIZ,5,XZZZZ,0.21360572921273346
ZZYIIY,4,YYZZ,0.21309743132974104
ZIYZZY,5,YYZZZ,0.21295139236399913
YIXYZZ,5,XYYZZ,0.21202825149385174
YXYZXI,5,XXYYZ,0.21133850973217785
XXIXYY,5,XXXYY,0.21102867135895242
YXIYYY,5,XYYYY,0.21090220669459211
YYXIZZ,5,XYYZZ,0.21058540268244488
YXYZXX,6,XXXYYZ,0.21027666465332426
YIIXIY,3,XYY,0.21022192816419827
XYYXZI,5,XXYYZ,0.21017909044063274
ZXYIYX,5,XXYYZ,0.21005407098292747
XXYZYI,5,XXYYZ,0.2100056779043885
XXZYYI,5,XXYYZ,0.2098842814462471
ZZXXZZ,6,XXZZZZ,0.20979238387324226
YIXIZY,4,XYYZ,0.20973130272957557
ZZZZZI,5,ZZZZZ,0.20916141161812843
YIIYXZ,4,XYYZ,0.2084540658489721
XIXZZI,4,XXZZ,0.20837764674371076
IXYYZZ,5,XYYZZ,0.2081748047992517
IXIZZX,4,XXZZ,0.20793711322391978
XYIYIZ,4,XYYZ,0.20783875864673992
YYXXZX,6,XXXYYZ,0.2073396746031904
ZYZYZI,5,YYZZZ,0.20716995120964787
XZXYXY,6,XXXYYZ,0.20663947182913817
ZYXXYI,5,XXYYZ,0.20583203124234323
ZZYZYX,6,XYYZZZ,0.20524680947814977
ZYZZIY,5,YYZZZ,0.20512734995127388
ZYZXYI,5,XYYZZ,0.20501844466928834
XXXIZZ,5,XXXZZ,0.20455350392198762
YYYZYX,6,XYYYYZ,0.2045054651428377
YIIIYZ,3,YYZ,0.20449574884683447
ZZYZIY,5,YYZZZ,0.20323780948607037
IXIXIZ,3,XXZ,0.203146384729218
YXYXZI,5,XXYYZ,0.2031276084175336
YIZYXZ,5,XYYZZ,0.20312420588033137
XIZIXI,3,XXZ,0.20281901950626915
XIYIZY,4,XYYZ,0.2026514634053549
ZZZIXX,5,XXZZZ,0.2026112169558511
ZIZXXI,4,XXZZ,0.202294346718739
IXXYYZ,5,XXYYZ,0.2022523868576041
ZIXYYX,5,XXYYZ,0.20194704878471367
IIZZZI,3,ZZZ,0.20160586407026967
ZZZYXY,6,XYYZZZ,0.20154021821014192
YYZIXX,5,XXYYZ,0.20132476291697907
XZYYZX,6,XXYYZZ,0.20131194573953423
YZIYYY,5,YYYYZ,0.20083671715832438
IZZIXX,4,XXZZ,0.20070463971684252
ZIIYZY,4,YYZZ,0.2002720290100819
XXYXIY,5,XXXYY,0.2000437434316106
ZXXIIX,4,XXXZ,0.1997389036456356
IXXXXI,4,XXXX,0.19943760381950668
XYIXYX,5,XXXYY,0.19926270067287238
ZIIYXY,4,XYYZ,0.19868890989741317
XYYXIZ,5,XXYYZ,0.19856416441786073
ZIZIXX,4,XXZZ,0.1983490261161112
ZIXZZI,4,XZZZ,0.19821623553775314
IIXYYX,4,XXYY,0.19699772030896986
YYZIYY,5,YYYYZ,0.19693996791895257
ZZIZXX,5,XXZZZ,0.19692986138764396
XXZIZZ,5,XXZZZ,0.1968032779661964
XYZYIZ,5,XYYZZ,0.1964147764727214
YYYXYZ,6,XYYYYZ,0.19638955673958874
ZYIXYZ,5,XYYZZ,0.19596901114801313
XIXXII,3,XXX,0.19592651747879503
ZZIIYY,4,YYZZ,0.19569532354149016
ZYXYII,4,XYYZ,0.1956080406750947
YIXIXY,4,XXYY,0.19527582032017646
ZYZZYI,5,YYZZZ,0.19519730729204166
YIXXXY,5,XXXYY,0.19517267318304643
YZIXXY,5,XXYYZ,0.194966603911092
IXZXII,3,XXZ,0.1949289762377324
ZYZYIZ,5,YYZZZ,0.1941766914022476
YYZYYI,5,YYYYZ,0.19415492014635713
ZYXXXY,6,XXXYYZ,0.19373148310120186
YXXXZY,6,XXXYYZ,0.19328335406071523
XIYYZI,4,XYYZ,0.19298018026258068
YZZYZX,6,XYYZZZ,0.19219962315177064
YZXYXX,6,XXXYYZ,0.19182891364303523
XYIIYX,4,XXYY,0.1915103240534654
YXZYIZ,5,XYYZZ,0.19118720121779126
ZIZXXZ,5,XXZZZ,0.19092016739515794
YIXYXZ,5,XXYYZ,0.1908527347059704
ZYYXIX,5,XXYYZ,0.19067077867352755
ZIIXXZ,4,XXZZ,0.1905511546988908
XXXXZX,6,XXXXXZ,0.1904927729538794
XXIXZX,5,XXXXZ,0.1901972131453105
YXYIII,3,XYY,0.19002533413478756
IZZXXI,4,XXZZ,0.1896772514049039
ZIXXZZ,5,XXZZZ,0.18939549390451685
IIIIXI,1,X,0.1888787808626886
YIYYXY,5,XYYYY,0.18832695256065327
YYZYYX,6,XYYYYZ,0.18799295847410397
ZIIIIX,2,XZ,0.18739238947864104
IXZIYY,4,XYYZ,0.18718158740795052
XZXXXI,5,XXXXZ,0.1871641657458565
ZXYZIY,5,XYYZZ,0.18709395832105927
XIYZYX,5,XXYYZ,0.18696363376270508
YXYYYX,6,XXYYYY,0.18643031059294296
IZIIZI,2,ZZ,0.1860720107018643
XXZIXZ,5,XXXZZ,0.18588149731817458
IIZXIZ,3,XZZ,0.1858060047503756
YXZXXY,6,XXXYYZ,0.1856987784467831
ZIIXXI,3,XXZ,0.18565612976189078
YIXIYZ,4,XYYZ,0.1852623482039465
YZXYZZ,6,XYYZZZ,0.18516982283307618
IZYYXI,4,XYYZ,0.18455058392719895
ZXYIYZ,5,XYYZZ,0.18441170680323546
YYZXZX,6,XXYYZZ,0.18426368820509018
XIYYIX,4,XXYY,0.18375378466308206
XYYZXX,6,XXXYYZ,0.183753554433188
XIYIIY,3,XYY,0.18371776243246837
ZZZYYX,6,XYYZZZ,0.18327594456233945
IIXZIZ,3,XZZ,0.18310827276284966
IXIZXX,4,XXXZ,0.18309480566900613
YXZZYI,5,XYYZZ,0.18237356152139403
IXYXYZ,5,XXYYZ,0.1819035593389157
XZXIIX,4,XXXZ,0.18181491015028772
ZIXIYY,4,XYYZ,0.181755541041364
ZYZYXI,5,XYYZZ,0.18170148284429313
YXZIYI,4,XYYZ,0.18169384399525074
XXZZZX,6,XXXZZZ,0.1816366912580359
YYIXIX,4,XXYY,0.1807518227636453
XXYZYX,6,XXXYYZ,0.18072527495736945
IZXIXX,4,XXXZ,0.18071637645763508
XXXZZX,6,XXXXZZ,0.1806753567487421
YYIYIY,4,YYYY,0.18062722405563264
ZYZYZZ,6,YYZZZZ,0.18052541224219149
XYIXYZ,5,XXYYZ,0.18028397708999733
ZXYZYI,5,XYYZZ,0.18009940655818416
ZYZXZY,6,XYYZZZ,0.18009585743878992
YYIXXI,4,XXYY,0.1798005847611973
YYZYZY,6,YYYYZZ,0.1795050134699628
IZYYYY,5,YYYYZ,0.17946051980676425
XZZZIX,5,XXZZZ,0.17908961431597453
IYXIYX,4,XXYY,0.17908498927805583
IYIYYY,4,YYYY,0.17847635371946077
IXXXXX,5,XXXXX,0.17839915518264338
YYYZYI,5,YYYYZ,0.17813937372062483
ZXIZIX,4,XXZZ,0.17767354378035174
XXZZZI,5,XXZZZ,0.17766680759704875
IZXYYZ,5,XYYZZ,0.1775429917766403
IZYYIZ,4,YYZZ,0.1774547595980668
XXZXZX,6,XXXXZZ,0.17694118000338174
YXXYZZ,6,XXYYZZ,0.17686604228119426
XIYXIY,4,XXYY,0.1749553618191174
XZXXXX,6,XXXXXZ,0.17461546094009867
IXIZXZ,4,XXZZ,0.17455518572486767
ZXZIZX,5,XXZZZ,0.17443229811380243
IYXYYY,5,XYYYY,0.17412796226778113
ZIIXZZ,4,XZZZ,0.17404456266787735
ZIYYII,3,YYZ,0.17399599355075246
XYYZXI,5,XXYYZ,0.17370363044545503
IIXXZI,3,XXZ,0.17325001872272747
ZZXYZY,6,XYYZZZ,0.1731461591317013
YIZZYX,5,XYYZZ,0.17306468285512308
YYXXXI,5,XXXYY,0.17304305013951277
ZXIYXY,5,XXYYZ,0.17277070282133583
IXXIZZ,4,XXZZ,0.1726965974081664
YZXIYX,5,XXYYZ,0.17257831866299336
XIZYYZ,5,XYYZZ,0.1723711810249912
XXZZXX,6,XXXXZZ,0.17221988160156063
ZYYZYY,6,YYYYZZ,0.17161976110602253
