train_f1,test_f1,train_bal,test_bal,dataset,n_qubits,seed,arm,k,n_live,n_train,k_over_n,gap_f1,gap_bal
0.9929178470254958,0.8090614886731392,0.9910071942446044,0.7741491491491492,20News,6,3,random_live,1458,2080,1257,1.1599045346062054,0.18385635835235659,0.21685804509545514
0.9929178470254958,0.8214285714285714,0.9910071942446044,0.7895047825603381,20News,6,3,random_live,2080,2080,1257,1.654733492442323,0.1714892755969244,0.2015024116842663
0.6921086675291074,0.685099846390169,0.6032736005248833,0.6041596989966556,20News,6,4,spectral,1,2080,1257,0.0007955449482895784,0.007008821138938415,-0.0008860984717722342
0.6928104575163399,0.6687898089171974,0.609530936844857,0.6032539018952062,20News,6,4,spectral,2,2080,1257,0.0015910898965791568,0.024020648599142436,0.006277034949650817
0.7071102413568167,0.6698717948717948,0.6261770148289773,0.6078316610925307,20News,6,4,spectral,3,2080,1257,0.002386634844868735,0.03723844648502184,0.018345353736446524
0.7176781002638523,0.6677316293929713,0.6446043128591272,0.603664994425864,20News,6,4,spectral,4,2080,1257,0.0031821797931583136,0.049946470870881,0.04093931843326326
0.748,0.699523052464229,0.6862989579222003,0.638726309921962,20News,6,4,spectral,6,2080,1257,0.00477326968973747,0.04847694753577103,0.047572648000238305
0.7402422611036339,0.7124600638977636,0.6811026649102214,0.6562430323299888,20News,6,4,spectral,8,2080,1257,0.006364359586316627,0.027782197205870274,0.024859632580232605
0.7400940228341168,0.7099841521394612,0.6800300885227919,0.6495819397993311,20News,6,4,spectral,12,2080,1257,0.00954653937947494,0.03010987069465565,0.0304481487234608
0.7686062246278755,0.7261146496815286,0.7172524616717326,0.6708542363433668,20News,6,4,spectral,16,2080,1257,0.012728719172633254,0.04249157494634692,0.046398225328365794
0.7736111111111111,0.7397708674304418,0.7335230738475891,0.6987597547380157,20News,6,4,spectral,24,2080,1257,0.01909307875894988,0.03384024368066929,0.03476331910957342
0.7890679747722494,0.7577235772357723,0.7548157013906331,0.7167154403567447,20News,6,4,spectral,32,2080,1257,0.02545743834526651,0.03134439753647711,0.038100261033888416
0.8128113879003559,0.7796052631578947,0.7873799919012153,0.7463210702341136,20News,6,4,spectral,48,2080,1257,0.03818615751789976,0.03320612474246121,0.04105892166710168
0.8237791932059448,0.7843137254901961,0.7979430112101532,0.7492544593088071,20News,6,4,spectral,64,2080,1257,0.05091487669053302,0.03946546771574877,0.04868855190134613
0.8463187991422445,0.7906976744186046,0.8265732401802236,0.7625766443701226,20News,6,4,spectral,96,2080,1257,0.07637231503579953,0.05562112472363989,0.06399659581010098
0.8612508986340762,0.8092868988391376,0.8450043825701852,0.7830267558528428,20News,6,4,spectral,128,2080,1257,0.10182975338106603,0.0519639997949386,0.061977626717342416
0.8946236559139785,0.8020304568527918,0.8816962340651286,0.7817377369007804,20News,6,4,spectral,192,2080,1257,0.15274463007159905,0.09259319906118668,0.09995849716434824
0.9494219653179191,0.7788778877887789,0.9446911953908689,0.7467321627647715,20News,6,4,spectral,288,2080,1257,0.22911694510739858,0.17054407752914025,0.19795903262609738
0.9900709219858156,0.7955271565495208,0.9874776386404294,0.7538879598662207,20News,6,4,spectral,432,2080,1257,0.3436754176610978,0.1945437654362948,0.23358967877420866
0.9900709219858156,0.8031746031746032,0.9874776386404294,0.760576923076923,20News,6,4,spectral,648,2080,1257,0.5155131264916468,0.18689631881121238,0.22690071556350633
0.9900709219858156,0.8062992125984252,0.9874776386404294,0.7614269788182831,20News,6,4,spectral,972,2080,1257,0.7732696897374701,0.1837717093873904,0.22605065982214623
0.9900709219858156,0.8146964856230032,0.9874776386404294,0.7764214046822742,20News,6,4,spectral,1458,2080,1257,1.1599045346062054,0.17537443636281236,0.2110562339581552
0.9900709219858156,0.8290322580645161,0.9874776386404294,0.796432552954292,20News,6,4,spectral,2080,2080,1257,1.654733492442323,0.1610386639212995,0.19104508568613732
0.7140664961636829,0.7136038186157518,0.5,0.5,20News,6,4,random_live,1,2080,1257,0.0007955449482895784,0.0004626775479310563,0.0
0.713697219361483,0.715311004784689,0.5035739731714943,0.5041666666666667,20News,6,4,random_live,2,2080,1257,0.0015910898965791568,-0.0016137854232060045,-0.0005926934951723251
0.7145833333333333,0.7047387606318347,0.511976462266327,0.49744983277591975,20News,6,4,random_live,3,2080,1257,0.002386634844868735,0.009844572701498633,0.014526629490407228
0.7006507592190889,0.7,0.5155235249191403,0.5078107580824972,20News,6,4,random_live,4,2080,1257,0.0031821797931583136,0.0006507592190889699,0.007712766836643126
0.6998323085522639,0.682230869001297,0.532502780753597,0.5043826644370123,20News,6,4,random_live,6,2080,1257,0.00477326968973747,0.017601439550966824,0.02812011631658473
0.681107099879663,0.6537396121883656,0.5494512817095611,0.5050654960981048,20News,6,4,random_live,8,2080,1257,0.006364359586316627,0.027367487691297376,0.04438578561145634
0.6834300451321728,0.656934306569343,0.5907473948055011,0.5408375139353401,20News,6,4,random_live,12,2080,1257,0.00954653937947494,0.026495738562829718,0.049909880870161016
0.6861313868613139,0.6576576576576577,0.6091631597562164,0.5578874024526198,20News,6,4,random_live,16,2080,1257,0.012728719172633254,0.028473729203656206,0.05127575730359657
0.6883289124668435,0.6656534954407295,0.6114902788954898,0.5745540691192865,20News,6,4,random_live,24,2080,1257,0.01909307875894988,0.022675417026113975,0.036936209776203266
0.7039784221173297,0.6766917293233082,0.6386839987493016,0.5825041806020067,20News,6,4,random_live,32,2080,1257,0.02545743834526651,0.027286692794021516,0.05617981814729489
0.7210702341137124,0.6484848484848484,0.6553339210932334,0.5516095317725752,20News,6,4,random_live,48,2080,1257,0.03818615751789976,0.07258538562886396,0.1037243893206582
0.7275185936443543,0.6717095310136157,0.6680344044574071,0.5795707915273133,20News,6,4,random_live,64,2080,1257,0.05091487669053302,0.05580906263073859,0.08846361293009386
0.7449617790132036,0.6883720930232559,0.7005910062483662,0.6129041248606466,20News,6,4,random_live,96,2080,1257,0.07637231503579953,0.056589685989947736,0.08768688138771963
0.7635605006954103,0.714064914992272,0.7224256885248422,0.6425376254180601,20News,6,4,random_live,128,2080,1257,0.10182975338106603,0.04949558570313828,0.07988806310678209
0.8191933240611962,0.7261538461538461,0.7868571589668412,0.6550654960981048,20News,6,4,random_live,192,2080,1257,0.15274463007159905,0.09303947790735001,0.13179166286873634
0.8551434569629112,0.7104,0.8303445571553788,0.6545707915273132,20News,6,4,random_live,288,2080,1257,0.22911694510739858,0.14474345696291113,0.17577376562806557
0.9396551724137931,0.7049180327868853,0.9327032000451072,0.6595317725752508,20News,6,4,random_live,432,2080,1257,0.3436754176610978,0.2347371396269079,0.27317142746985645
0.9900709219858156,0.7783094098883573,0.9874776386404294,0.7330267558528428,20News,6,4,random_live,648,2080,1257,0.5155131264916468,0.2117615120974583,0.25445088278758654
0.9900709219858156,0.7897271268057785,0.9874776386404294,0.7488712374581941,20News,6,4,random_live,972,2080,1257,0.7732696897374701,0.2003437951800371,0.2386064011822353
0.9900709219858156,0.8070739549839229,0.9874776386404294,0.7697324414715718,20News,6,4,random_live,1458,2080,1257,1.1599045346062054,0.18299696700189272,0.21774519716885754
0.9900709219858156,0.8290322580645161,0.9874776386404294,0.796432552954292,20News,6,4,random_live,2080,2080,1257,1.654733492442323,0.1610386639212995,0.19104508568613732
